,filename,outsideShape,factor,bitPerPart,radius,psnr,robustCheck,fragileRedCheck,fragileGreenCheck,fragileBlueCheck
390,20-20-100-4-7.png,"(20, 20)",100,4,7,42.79516001572337,0.8661616161616161,1.0,1.0,1.0
391,20-20-100-8-7.png,"(20, 20)",100,8,7,42.44396397600234,0.8607954545454546,1.0,1.0,1.0
468,40-40-10-4-5.png,"(40, 40)",10,4,5,43.3794263646854,0.8992346938775511,1.0,1.0,1.0
469,40-40-10-8-5.png,"(40, 40)",10,8,5,42.55195190536679,0.9056122448979592,1.0,1.0,1.0
470,40-40-10-16-5.png,"(40, 40)",10,16,5,41.65980907702436,0.8670280612244898,1.0,1.0,1.0
474,40-40-20-4-5.png,"(40, 40)",20,4,5,41.96566784425214,0.903061224489796,1.0,1.0,1.0
475,40-40-20-8-5.png,"(40, 40)",20,8,5,41.219989645668846,0.889030612244898,1.0,1.0,1.0
476,40-40-20-16-5.png,"(40, 40)",20,16,5,40.54272912205263,0.8246173469387755,1.0,1.0,1.0
480,40-40-30-4-5.png,"(40, 40)",30,4,5,41.27101914209313,0.889030612244898,1.0,1.0,1.0
481,40-40-30-8-5.png,"(40, 40)",30,8,5,40.569977284881205,0.8635204081632653,1.0,1.0,1.0
486,40-40-40-4-5.png,"(40, 40)",40,4,5,40.87974505475409,0.9056122448979592,1.0,1.0,1.0
487,40-40-40-8-5.png,"(40, 40)",40,8,5,40.16676980922389,0.8392857142857143,1.0,1.0,1.0
492,40-40-50-4-5.png,"(40, 40)",50,4,5,40.6159548419414,0.8801020408163265,1.0,1.0,1.0
493,40-40-50-8-5.png,"(40, 40)",50,8,5,39.88485417886518,0.8169642857142857,1.0,1.0,1.0
498,40-40-60-4-5.png,"(40, 40)",60,4,5,40.36783108444531,0.8686224489795918,1.0,1.0,1.0
504,40-40-70-4-5.png,"(40, 40)",70,4,5,40.1825662675623,0.8635204081632653,1.0,1.0,1.0
510,40-40-80-4-5.png,"(40, 40)",80,4,5,40.02683114488888,0.8571428571428571,1.0,1.0,1.0
516,40-40-90-4-5.png,"(40, 40)",90,4,5,39.91936352821212,0.8647959183673469,1.0,1.0,1.0
522,40-40-100-4-5.png,"(40, 40)",100,4,5,39.79901809978625,0.8469387755102041,1.0,1.0,1.0
534,40-40-10-4-9.png,"(40, 40)",10,4,9,45.40789693065055,0.8660714285714286,1.0,1.0,1.0
535,40-40-10-8-9.png,"(40, 40)",10,8,9,44.99384344593123,0.9387755102040816,1.0,1.0,1.0
536,40-40-10-16-9.png,"(40, 40)",10,16,9,44.17136913017102,0.9158163265306124,1.0,1.0,1.0
537,40-40-10-32-9.png,"(40, 40)",10,32,9,42.906006114373,0.8722895408163265,1.0,1.0,1.0
540,40-40-20-4-9.png,"(40, 40)",20,4,9,43.365114213626455,0.8877551020408163,1.0,1.0,1.0
541,40-40-20-8-9.png,"(40, 40)",20,8,9,42.91786050821089,0.9241071428571428,1.0,1.0,1.0
542,40-40-20-16-9.png,"(40, 40)",20,16,9,42.28518450560525,0.9024234693877552,1.0,1.0,1.0
543,40-40-20-32-9.png,"(40, 40)",20,32,9,41.36868094267495,0.8396045918367347,1.0,1.0,1.0
546,40-40-30-4-9.png,"(40, 40)",30,4,9,42.41259525411316,0.8839285714285714,1.0,1.0,1.0
547,40-40-30-8-9.png,"(40, 40)",30,8,9,41.93772363309501,0.9247448979591836,1.0,1.0,1.0
548,40-40-30-16-9.png,"(40, 40)",30,16,9,41.42785474569912,0.9091198979591836,1.0,1.0,1.0
549,40-40-30-32-9.png,"(40, 40)",30,32,9,40.66615009216711,0.8129783163265306,1.0,1.0,1.0
552,40-40-40-4-9.png,"(40, 40)",40,4,9,41.804239108660894,0.875,1.0,1.0,1.0
553,40-40-40-8-9.png,"(40, 40)",40,8,9,41.33434236145288,0.917091836734694,1.0,1.0,1.0
554,40-40-40-16-9.png,"(40, 40)",40,16,9,40.90462985159405,0.8954081632653061,1.0,1.0,1.0
558,40-40-50-4-9.png,"(40, 40)",50,4,9,41.43183134981308,0.8660714285714286,1.0,1.0,1.0
559,40-40-50-8-9.png,"(40, 40)",50,8,9,40.94938470252647,0.9068877551020408,1.0,1.0,1.0
560,40-40-50-16-9.png,"(40, 40)",50,16,9,40.5400989923077,0.8855229591836735,1.0,1.0,1.0
564,40-40-60-4-9.png,"(40, 40)",60,4,9,41.11410225014147,0.8660714285714286,1.0,1.0,1.0
565,40-40-60-8-9.png,"(40, 40)",60,8,9,40.634801893638,0.903061224489796,1.0,1.0,1.0
566,40-40-60-16-9.png,"(40, 40)",60,16,9,40.25851371020142,0.8778698979591837,1.0,1.0,1.0
570,40-40-70-4-9.png,"(40, 40)",70,4,9,40.88536758878952,0.8558673469387755,1.0,1.0,1.0
571,40-40-70-8-9.png,"(40, 40)",70,8,9,40.401220823033725,0.9017857142857144,1.0,1.0,1.0
572,40-40-70-16-9.png,"(40, 40)",70,16,9,40.0428606579088,0.8590561224489796,1.0,1.0,1.0
576,40-40-80-4-9.png,"(40, 40)",80,4,9,40.69196472311869,0.8584183673469388,1.0,1.0,1.0
577,40-40-80-8-9.png,"(40, 40)",80,8,9,40.20156298262936,0.8903061224489796,1.0,1.0,1.0
578,40-40-80-16-9.png,"(40, 40)",80,16,9,39.86661035730936,0.8450255102040817,1.0,1.0,1.0
582,40-40-90-4-9.png,"(40, 40)",90,4,9,40.57127720115081,0.8596938775510204,1.0,1.0,1.0
583,40-40-90-8-9.png,"(40, 40)",90,8,9,40.03448135207695,0.8781887755102041,1.0,1.0,1.0
584,40-40-90-16-9.png,"(40, 40)",90,16,9,39.73219112448477,0.8290816326530612,1.0,1.0,1.0
588,40-40-100-4-9.png,"(40, 40)",100,4,9,40.43123488338635,0.8482142857142857,1.0,1.0,1.0
589,40-40-100-8-9.png,"(40, 40)",100,8,9,39.90306784501404,0.8647959183673469,1.0,1.0,1.0
590,40-40-100-16-9.png,"(40, 40)",100,16,9,39.61017360951624,0.8239795918367347,1.0,1.0,1.0
600,40-40-10-4-13.png,"(40, 40)",10,4,13,47.21412025957228,0.8073979591836735,1.0,1.0,1.0
601,40-40-10-8-13.png,"(40, 40)",10,8,13,46.78883298098854,0.9151785714285714,1.0,1.0,1.0
602,40-40-10-16-13.png,"(40, 40)",10,16,13,46.2447099228375,0.9320790816326532,1.0,1.0,1.0
603,40-40-10-32-13.png,"(40, 40)",10,32,13,44.75265888828894,0.9056122448979592,1.0,1.0,1.0
604,40-40-10-64-13.png,"(40, 40)",10,64,13,43.62665856864027,0.8514030612244898,1.0,1.0,1.0
606,40-40-20-4-13.png,"(40, 40)",20,4,13,44.80492869253191,0.8852040816326531,1.0,1.0,1.0
607,40-40-20-8-13.png,"(40, 40)",20,8,13,44.31897522864213,0.9317602040816326,1.0,1.0,1.0
608,40-40-20-16-13.png,"(40, 40)",20,16,13,43.78811974411733,0.9103954081632653,1.0,1.0,1.0
609,40-40-20-32-13.png,"(40, 40)",20,32,13,42.589197716839074,0.8981186224489796,1.0,1.0,1.0
612,40-40-30-4-13.png,"(40, 40)",30,4,13,43.54909585424801,0.8992346938775511,1.0,1.0,1.0
613,40-40-30-8-13.png,"(40, 40)",30,8,13,43.053244535959,0.9292091836734694,1.0,1.0,1.0
614,40-40-30-16-13.png,"(40, 40)",30,16,13,42.60850928749578,0.921875,1.0,1.0,1.0
615,40-40-30-32-13.png,"(40, 40)",30,32,13,41.61817558752793,0.8928571428571429,1.0,1.0,1.0
618,40-40-40-4-13.png,"(40, 40)",40,4,13,42.85068687114098,0.8941326530612245,1.0,1.0,1.0
619,40-40-40-8-13.png,"(40, 40)",40,8,13,42.302106546434445,0.923469387755102,1.0,1.0,1.0
620,40-40-40-16-13.png,"(40, 40)",40,16,13,41.91160596932727,0.9174107142857144,1.0,1.0,1.0
621,40-40-40-32-13.png,"(40, 40)",40,32,13,41.03727945489662,0.8864795918367347,1.0,1.0,1.0
624,40-40-50-4-13.png,"(40, 40)",50,4,13,42.27820336820558,0.9068877551020408,1.0,1.0,1.0
625,40-40-50-8-13.png,"(40, 40)",50,8,13,41.78098814347472,0.9081632653061223,1.0,1.0,1.0
626,40-40-50-16-13.png,"(40, 40)",50,16,13,41.415871628139385,0.9164540816326532,1.0,1.0,1.0
627,40-40-50-32-13.png,"(40, 40)",50,32,13,40.65021335895115,0.8815369897959183,1.0,1.0,1.0
630,40-40-60-4-13.png,"(40, 40)",60,4,13,41.871111332917685,0.8915816326530612,1.0,1.0,1.0
631,40-40-60-8-13.png,"(40, 40)",60,8,13,41.38535476538439,0.9158163265306124,1.0,1.0,1.0
632,40-40-60-16-13.png,"(40, 40)",60,16,13,41.06277633491455,0.911033163265306,1.0,1.0,1.0
633,40-40-60-32-13.png,"(40, 40)",60,32,13,40.3573314830393,0.876594387755102,1.0,1.0,1.0
636,40-40-70-4-13.png,"(40, 40)",70,4,13,41.59753425570958,0.8903061224489796,1.0,1.0,1.0
637,40-40-70-8-13.png,"(40, 40)",70,8,13,41.09817341814825,0.920280612244898,1.0,1.0,1.0
638,40-40-70-16-13.png,"(40, 40)",70,16,13,40.78659878112262,0.9072066326530612,1.0,1.0,1.0
639,40-40-70-32-13.png,"(40, 40)",70,32,13,40.13836510147441,0.8667091836734694,1.0,1.0,1.0
642,40-40-80-4-13.png,"(40, 40)",80,4,13,41.35474624660275,0.8877551020408163,1.0,1.0,1.0
643,40-40-80-8-13.png,"(40, 40)",80,8,13,40.83904585662307,0.9132653061224488,1.0,1.0,1.0
644,40-40-80-16-13.png,"(40, 40)",80,16,13,40.56464586091313,0.8998724489795918,1.0,1.0,1.0
645,40-40-80-32-13.png,"(40, 40)",80,32,13,39.95864848315742,0.859375,1.0,1.0,1.0
648,40-40-90-4-13.png,"(40, 40)",90,4,13,41.13783687299189,0.8596938775510204,1.0,1.0,1.0
649,40-40-90-8-13.png,"(40, 40)",90,8,13,40.65139564310447,0.9113520408163264,1.0,1.0,1.0
650,40-40-90-16-13.png,"(40, 40)",90,16,13,40.37582833184635,0.8903061224489796,1.0,1.0,1.0
651,40-40-90-32-13.png,"(40, 40)",90,32,13,39.80445441210083,0.8520408163265306,1.0,1.0,1.0
654,40-40-100-4-13.png,"(40, 40)",100,4,13,40.941084478868525,0.8622448979591837,1.0,1.0,1.0
655,40-40-100-8-13.png,"(40, 40)",100,8,13,40.49717915774903,0.9024234693877552,1.0,1.0,1.0
656,40-40-100-16-13.png,"(40, 40)",100,16,13,40.22329413059738,0.8941326530612245,1.0,1.0,1.0
657,40-40-100-32-13.png,"(40, 40)",100,32,13,39.67862456608776,0.8400829081632653,1.0,1.0,1.0
667,40-40-10-8-17.png,"(40, 40)",10,8,17,48.01746087691873,0.889030612244898,1.0,1.0,1.0
668,40-40-10-16-17.png,"(40, 40)",10,16,17,47.80247493518775,0.9154974489795918,1.0,1.0,1.0
669,40-40-10-32-17.png,"(40, 40)",10,32,17,47.09703335758675,0.9247448979591836,1.0,1.0,1.0
670,40-40-10-64-17.png,"(40, 40)",10,64,17,45.46579959972099,0.8927774234693877,1.0,1.0,1.0
672,40-40-20-4-17.png,"(40, 40)",20,4,17,45.77654060924294,0.8418367346938775,1.0,1.0,1.0
673,40-40-20-8-17.png,"(40, 40)",20,8,17,45.58409508800935,0.9419642857142856,1.0,1.0,1.0
674,40-40-20-16-17.png,"(40, 40)",20,16,17,45.2783164932088,0.9225127551020408,1.0,1.0,1.0
675,40-40-20-32-17.png,"(40, 40)",20,32,17,44.459231486138165,0.909279336734694,1.0,1.0,1.0
676,40-40-20-64-17.png,"(40, 40)",20,64,17,43.14938249488626,0.8399234693877551,1.0,1.0,1.0
678,40-40-30-4-17.png,"(40, 40)",30,4,17,44.55244130228407,0.875,1.0,1.0,1.0
679,40-40-30-8-17.png,"(40, 40)",30,8,17,44.23859210272519,0.9190051020408164,1.0,1.0,1.0
680,40-40-30-16-17.png,"(40, 40)",30,16,17,43.92465359683823,0.9154974489795918,1.0,1.0,1.0
681,40-40-30-32-17.png,"(40, 40)",30,32,17,43.13637912652811,0.8944515306122449,1.0,1.0,1.0
682,40-40-30-64-17.png,"(40, 40)",30,64,17,42.05158293374278,0.8111447704081632,1.0,1.0,1.0
684,40-40-40-4-17.png,"(40, 40)",40,4,17,43.71474069656142,0.8711734693877551,1.0,1.0,1.0
685,40-40-40-8-17.png,"(40, 40)",40,8,17,43.39832440197601,0.9209183673469388,1.0,1.0,1.0
686,40-40-40-16-17.png,"(40, 40)",40,16,17,43.102000630421145,0.9068877551020408,1.0,1.0,1.0
687,40-40-40-32-17.png,"(40, 40)",40,32,17,42.32119062518389,0.8915816326530612,1.0,1.0,1.0
690,40-40-50-4-17.png,"(40, 40)",50,4,17,43.13925982055671,0.8545918367346939,1.0,1.0,1.0
691,40-40-50-8-17.png,"(40, 40)",50,8,17,42.77936032832213,0.9215561224489796,1.0,1.0,1.0
692,40-40-50-16-17.png,"(40, 40)",50,16,17,42.51150938752373,0.903061224489796,1.0,1.0,1.0
693,40-40-50-32-17.png,"(40, 40)",50,32,17,41.7623644888271,0.8828125,1.0,1.0,1.0
696,40-40-60-4-17.png,"(40, 40)",60,4,17,42.66286590684759,0.860969387755102,1.0,1.0,1.0
697,40-40-60-8-17.png,"(40, 40)",60,8,17,42.31148414656127,0.9158163265306124,1.0,1.0,1.0
698,40-40-60-16-17.png,"(40, 40)",60,16,17,42.06258116885861,0.9021045918367347,1.0,1.0,1.0
699,40-40-60-32-17.png,"(40, 40)",60,32,17,41.350396648745885,0.8754783163265306,1.0,1.0,1.0
702,40-40-70-4-17.png,"(40, 40)",70,4,17,42.29500282009786,0.8494897959183674,1.0,1.0,1.0
703,40-40-70-8-17.png,"(40, 40)",70,8,17,41.934962469177,0.903061224489796,1.0,1.0,1.0
704,40-40-70-16-17.png,"(40, 40)",70,16,17,41.71623553079967,0.9027423469387756,1.0,1.0,1.0
705,40-40-70-32-17.png,"(40, 40)",70,32,17,41.03314587812907,0.8716517857142857,1.0,1.0,1.0
708,40-40-80-4-17.png,"(40, 40)",80,4,17,42.025218289003845,0.860969387755102,1.0,1.0,1.0
709,40-40-80-8-17.png,"(40, 40)",80,8,17,41.655732498348186,0.8998724489795918,1.0,1.0,1.0
710,40-40-80-16-17.png,"(40, 40)",80,16,17,41.41721879194754,0.8989158163265306,1.0,1.0,1.0
711,40-40-80-32-17.png,"(40, 40)",80,32,17,40.78847276637968,0.8710140306122449,1.0,1.0,1.0
714,40-40-90-4-17.png,"(40, 40)",90,4,17,41.802125052656976,0.8622448979591837,1.0,1.0,1.0
715,40-40-90-8-17.png,"(40, 40)",90,8,17,41.410664823513,0.8973214285714286,1.0,1.0,1.0
716,40-40-90-16-17.png,"(40, 40)",90,16,17,41.17791080333531,0.901466836734694,1.0,1.0,1.0
717,40-40-90-32-17.png,"(40, 40)",90,32,17,40.58079735478246,0.8636798469387755,1.0,1.0,1.0
720,40-40-100-4-17.png,"(40, 40)",100,4,17,41.606793763387145,0.8571428571428571,1.0,1.0,1.0
721,40-40-100-8-17.png,"(40, 40)",100,8,17,41.19386446834564,0.9011479591836736,1.0,1.0,1.0
722,40-40-100-16-17.png,"(40, 40)",100,16,17,40.97868766926346,0.8998724489795918,1.0,1.0,1.0
723,40-40-100-32-17.png,"(40, 40)",100,32,17,40.40368728381056,0.8587372448979592,1.0,1.0,1.0
798,50-50-10-4-6.png,"(50, 50)",10,4,6,43.05875463173278,0.8509615384615384,1.0,1.0,1.0
799,50-50-10-8-6.png,"(50, 50)",10,8,6,42.41768775765781,0.9182692307692308,1.0,1.0,1.0
800,50-50-10-16-6.png,"(50, 50)",10,16,6,41.350316287988925,0.8934294871794872,1.0,1.0,1.0
801,50-50-10-32-6.png,"(50, 50)",10,32,6,40.54304578822391,0.8102964743589743,1.0,1.0,1.0
804,50-50-20-4-6.png,"(50, 50)",20,4,6,41.33971389518419,0.8766025641025641,1.0,1.0,1.0
805,50-50-20-8-6.png,"(50, 50)",20,8,6,40.88782592724834,0.908653846153846,1.0,1.0,1.0
806,50-50-20-16-6.png,"(50, 50)",20,16,6,40.125793439979205,0.8774038461538461,1.0,1.0,1.0
810,50-50-30-4-6.png,"(50, 50)",30,4,6,40.55633616729551,0.8878205128205128,1.0,1.0,1.0
811,50-50-30-8-6.png,"(50, 50)",30,8,6,40.23402060913988,0.9134615384615384,1.0,1.0,1.0
812,50-50-30-16-6.png,"(50, 50)",30,16,6,39.559339019474365,0.8513621794871795,1.0,1.0,1.0
816,50-50-40-4-6.png,"(50, 50)",40,4,6,40.12006893929168,0.8830128205128205,1.0,1.0,1.0
817,50-50-40-8-6.png,"(50, 50)",40,8,6,39.81052210980286,0.9006410256410257,1.0,1.0,1.0
818,50-50-40-16-6.png,"(50, 50)",40,16,6,39.2017977205621,0.8301282051282052,1.0,1.0,1.0
822,50-50-50-4-6.png,"(50, 50)",50,4,6,39.842523795796126,0.8685897435897436,1.0,1.0,1.0
823,50-50-50-8-6.png,"(50, 50)",50,8,6,39.50195153898023,0.8862179487179487,1.0,1.0,1.0
824,50-50-50-16-6.png,"(50, 50)",50,16,6,38.93219769978335,0.8080929487179487,1.0,1.0,1.0
828,50-50-60-4-6.png,"(50, 50)",60,4,6,39.6040406413959,0.8685897435897436,1.0,1.0,1.0
829,50-50-60-8-6.png,"(50, 50)",60,8,6,39.252442198207326,0.8709935897435898,1.0,1.0,1.0
834,50-50-70-4-6.png,"(50, 50)",70,4,6,39.41849416046975,0.8381410256410257,1.0,1.0,1.0
835,50-50-70-8-6.png,"(50, 50)",70,8,6,39.0670239913085,0.8613782051282052,1.0,1.0,1.0
840,50-50-80-4-6.png,"(50, 50)",80,4,6,39.29684541571412,0.8269230769230769,1.0,1.0,1.0
841,50-50-80-8-6.png,"(50, 50)",80,8,6,38.90028461565908,0.8365384615384616,1.0,1.0,1.0
846,50-50-90-4-6.png,"(50, 50)",90,4,6,39.18269692880207,0.8333333333333334,1.0,1.0,1.0
847,50-50-90-8-6.png,"(50, 50)",90,8,6,38.77614637146021,0.8253205128205128,1.0,1.0,1.0
852,50-50-100-4-6.png,"(50, 50)",100,4,6,39.08443451823101,0.8285256410256411,1.0,1.0,1.0
853,50-50-100-8-6.png,"(50, 50)",100,8,6,38.66984197065759,0.8197115384615384,1.0,1.0,1.0
864,50-50-10-4-11.png,"(50, 50)",10,4,11,45.52938902814425,0.8653846153846154,1.0,1.0,1.0
865,50-50-10-8-11.png,"(50, 50)",10,8,11,44.9398121005448,0.9158653846153846,1.0,1.0,1.0
866,50-50-10-16-11.png,"(50, 50)",10,16,11,44.17824331534652,0.9246794871794872,1.0,1.0,1.0
867,50-50-10-32-11.png,"(50, 50)",10,32,11,42.89051586061574,0.8956330128205128,1.0,1.0,1.0
868,50-50-10-64-11.png,"(50, 50)",10,64,11,41.80533333884904,0.817207532051282,1.0,1.0,1.0
870,50-50-20-4-11.png,"(50, 50)",20,4,11,43.113711595937104,0.8573717948717948,1.0,1.0,1.0
871,50-50-20-8-11.png,"(50, 50)",20,8,11,42.473715465393965,0.9238782051282052,1.0,1.0,1.0
872,50-50-20-16-11.png,"(50, 50)",20,16,11,41.94554297532612,0.9162660256410255,1.0,1.0,1.0
873,50-50-20-32-11.png,"(50, 50)",20,32,11,41.03663313201656,0.8862179487179487,1.0,1.0,1.0
876,50-50-30-4-11.png,"(50, 50)",30,4,11,42.0295987063508,0.8493589743589743,1.0,1.0,1.0
877,50-50-30-8-11.png,"(50, 50)",30,8,11,41.4336332950882,0.9190705128205128,1.0,1.0,1.0
878,50-50-30-16-11.png,"(50, 50)",30,16,11,40.96262414672399,0.907051282051282,1.0,1.0,1.0
879,50-50-30-32-11.png,"(50, 50)",30,32,11,40.22909234636838,0.8762019230769231,1.0,1.0,1.0
882,50-50-40-4-11.png,"(50, 50)",40,4,11,41.37621566118001,0.8541666666666666,1.0,1.0,1.0
883,50-50-40-8-11.png,"(50, 50)",40,8,11,40.82922347623892,0.9110576923076924,1.0,1.0,1.0
884,50-50-40-16-11.png,"(50, 50)",40,16,11,40.3857439862214,0.9058493589743588,1.0,1.0,1.0
885,50-50-40-32-11.png,"(50, 50)",40,32,11,39.738539650330566,0.8649839743589743,1.0,1.0,1.0
888,50-50-50-4-11.png,"(50, 50)",50,4,11,40.9074271093223,0.8493589743589743,1.0,1.0,1.0
889,50-50-50-8-11.png,"(50, 50)",50,8,11,40.41772916279064,0.9182692307692308,1.0,1.0,1.0
890,50-50-50-16-11.png,"(50, 50)",50,16,11,39.97663272556501,0.9090544871794872,1.0,1.0,1.0
891,50-50-50-32-11.png,"(50, 50)",50,32,11,39.39897011787274,0.8559695512820513,1.0,1.0,1.0
894,50-50-60-4-11.png,"(50, 50)",60,4,11,40.53444044584421,0.8733974358974359,1.0,1.0,1.0
895,50-50-60-8-11.png,"(50, 50)",60,8,11,40.09559431608536,0.907852564102564,1.0,1.0,1.0
896,50-50-60-16-11.png,"(50, 50)",60,16,11,39.68011197226506,0.8962339743589743,1.0,1.0,1.0
897,50-50-60-32-11.png,"(50, 50)",60,32,11,39.15302877634676,0.8431490384615384,1.0,1.0,1.0
900,50-50-70-4-11.png,"(50, 50)",70,4,11,40.26407868745109,0.8621794871794872,1.0,1.0,1.0
901,50-50-70-8-11.png,"(50, 50)",70,8,11,39.85040210892991,0.9102564102564102,1.0,1.0,1.0
902,50-50-70-16-11.png,"(50, 50)",70,16,11,39.44802744713293,0.8930288461538461,1.0,1.0,1.0
