,filename,outsideShape,factor,bitPerPart,radius,psnr,robustCheck,fragileRedCheck,fragileGreenCheck,fragileBlueCheck
0,10-10-1-4-1.png,"(10, 10)",1,4,1,46.434616619054445,0.7751256281407035,1.0,1.0,1.0
1,10-10-1-8-1.png,"(10, 10)",1,8,1,45.993809996183856,0.679962311557789,1.0,1.0,1.0
2,10-10-1-16-1.png,"(10, 10)",1,16,1,45.99129875298453,0.5902952261306532,1.0,1.0,1.0
3,10-10-1-32-1.png,"(10, 10)",1,32,1,45.90381573927535,0.5415358040201005,1.0,1.0,1.0
4,10-10-1-64-1.png,"(10, 10)",1,64,1,45.921189991245015,0.5213567839195979,1.0,1.0,1.0
5,10-10-1-128-1.png,"(10, 10)",1,128,1,45.95518491913346,0.5118855998743719,1.0,1.0,1.0
6,10-10-10-4-1.png,"(10, 10)",10,4,1,44.79021642090924,0.6922110552763819,1.0,1.0,1.0
7,10-10-10-8-1.png,"(10, 10)",10,8,1,44.43736151906233,0.5769472361809045,1.0,1.0,1.0
8,10-10-10-16-1.png,"(10, 10)",10,16,1,44.3368190437219,0.5355684673366834,1.0,1.0,1.0
9,10-10-10-32-1.png,"(10, 10)",10,32,1,44.33940326634357,0.519276067839196,1.0,1.0,1.0
10,10-10-10-64-1.png,"(10, 10)",10,64,1,44.3788590111665,0.5085584170854272,1.0,1.0,1.0
11,10-10-10-128-1.png,"(10, 10)",10,128,1,44.36620995532834,0.5055256752512562,1.0,1.0,1.0
12,10-10-20-4-1.png,"(10, 10)",20,4,1,44.64227879137715,0.6727386934673367,1.0,1.0,1.0
13,10-10-20-8-1.png,"(10, 10)",20,8,1,44.307283859812976,0.5601444723618091,1.0,1.0,1.0
14,10-10-20-16-1.png,"(10, 10)",20,16,1,44.2246273429725,0.523712311557789,1.0,1.0,1.0
15,10-10-20-32-1.png,"(10, 10)",20,32,1,44.208450248024,0.5101287688442211,1.0,1.0,1.0
